Person1,Image1,Person2,Image2,Cosine Similarity,Euclidean Distance,Predicted,Actual
Robert Downey Jr,007_ecb8599e.jpg,Robert Downey Jr,015_76c98a92.jpg,0.6415874,0.8466555,False,Same
Robert Downey Jr,007_ecb8599e.jpg,Robert Downey Jr,090_d347e279.jpg,0.5271947,0.9724252,False,Same
Robert Downey Jr,009_49237aa0.jpg,Robert Downey Jr,014_75f93e62.jpg,0.65717834,0.82803583,False,Same
Robert Downey Jr,009_49237aa0.jpg,Robert Downey Jr,015_76c98a92.jpg,0.6304697,0.8596865,False,Same
Robert Downey Jr,009_49237aa0.jpg,Robert Downey Jr,090_d347e279.jpg,0.4679702,1.0315328,False,Same
Robert Downey Jr,014_75f93e62.jpg,Robert Downey Jr,015_76c98a92.jpg,0.8663958,0.5169222,True,Same
Robert Downey Jr,014_75f93e62.jpg,Robert Downey Jr,090_d347e279.jpg,0.580074,0.91643435,False,Same
Robert Downey Jr,015_76c98a92.jpg,Robert Downey Jr,090_d347e279.jpg,0.5829898,0.91324717,False,Same
Sandra Bullock,001_5ef3e95c.jpg,Sandra Bullock,004_78847874.jpg,0.4738462,1.0258205,False,Same
Sandra Bullock,001_5ef3e95c.jpg,Sandra Bullock,005_b0b4e2fa.jpg,0.62505317,0.865964,False,Same
Sandra Bullock,001_5ef3e95c.jpg,Sandra Bullock,006_96ea405c.jpg,0.6095543,0.8836806,False,Same
Sandra Bullock,001_5ef3e95c.jpg,Sandra Bullock,007_5b97655c.jpg,0.7401608,0.7208872,True,Same
Sandra Bullock,001_5ef3e95c.jpg,Sandra Bullock,008_f9ffe0c5.jpg,0.96065485,0.2805181,True,Same
Sandra Bullock,001_5ef3e95c.jpg,Sandra Bullock,009_41aa3ed9.jpg,0.62249494,0.86891323,False,Same
Sandra Bullock,001_5ef3e95c.jpg,Sandra Bullock,010_09f6d2fe.jpg,0.878649,0.49264795,True,Same
Sandra Bullock,001_5ef3e95c.jpg,Sandra Bullock,015_8a94d8c7.jpg,0.61693996,0.8752829,False,Same
Sandra Bullock,001_5ef3e95c.jpg,Sandra Bullock,017_8108b7ce.jpg,0.65903175,0.8257945,False,Same
Sandra Bullock,001_5ef3e95c.jpg,Sandra Bullock,018_20e2b978.jpg,0.8254533,0.59084135,True,Same
Sandra Bullock,001_5ef3e95c.jpg,Sandra Bullock,020_3af33d4e.jpg,0.6780961,0.8023764,False,Same
Sandra Bullock,004_78847874.jpg,Sandra Bullock,005_b0b4e2fa.jpg,0.4067646,1.0892524,False,Same
Sandra Bullock,004_78847874.jpg,Sandra Bullock,006_96ea405c.jpg,0.7143698,0.7558178,True,Same
Sandra Bullock,004_78847874.jpg,Sandra Bullock,007_5b97655c.jpg,0.49877915,1.0012202,False,Same
Sandra Bullock,004_78847874.jpg,Sandra Bullock,008_f9ffe0c5.jpg,0.46740335,1.0320821,False,Same
Sandra Bullock,004_78847874.jpg,Sandra Bullock,009_41aa3ed9.jpg,0.43152165,1.0662817,False,Same
Sandra Bullock,004_78847874.jpg,Sandra Bullock,010_09f6d2fe.jpg,0.49187088,1.0080963,False,Same
Sandra Bullock,004_78847874.jpg,Sandra Bullock,015_8a94d8c7.jpg,0.5709526,0.9263341,False,Same
Sandra Bullock,004_78847874.jpg,Sandra Bullock,017_8108b7ce.jpg,0.43873024,1.0594996,False,Same
Sandra Bullock,004_78847874.jpg,Sandra Bullock,018_20e2b978.jpg,0.49894708,1.0010524,False,Same
Sandra Bullock,004_78847874.jpg,Sandra Bullock,020_3af33d4e.jpg,0.39821157,1.0970765,False,Same
Sandra Bullock,005_b0b4e2fa.jpg,Sandra Bullock,006_96ea405c.jpg,0.5260908,0.9735597,False,Same
Sandra Bullock,005_b0b4e2fa.jpg,Sandra Bullock,007_5b97655c.jpg,0.6203037,0.8714314,False,Same
Sandra Bullock,005_b0b4e2fa.jpg,Sandra Bullock,008_f9ffe0c5.jpg,0.6098493,0.8833468,False,Same
Sandra Bullock,005_b0b4e2fa.jpg,Sandra Bullock,009_41aa3ed9.jpg,0.4316109,1.066198,False,Same
Sandra Bullock,005_b0b4e2fa.jpg,Sandra Bullock,010_09f6d2fe.jpg,0.62849134,0.86198455,False,Same
Sandra Bullock,005_b0b4e2fa.jpg,Sandra Bullock,015_8a94d8c7.jpg,0.51014596,0.9898021,False,Same
Sandra Bullock,005_b0b4e2fa.jpg,Sandra Bullock,017_8108b7ce.jpg,0.59589213,0.8990082,False,Same
Sandra Bullock,005_b0b4e2fa.jpg,Sandra Bullock,018_20e2b978.jpg,0.62759525,0.86302346,False,Same
Sandra Bullock,005_b0b4e2fa.jpg,Sandra Bullock,020_3af33d4e.jpg,0.6397409,0.84883344,False,Same
Sandra Bullock,006_96ea405c.jpg,Sandra Bullock,007_5b97655c.jpg,0.65693015,0.8283356,False,Same
Sandra Bullock,006_96ea405c.jpg,Sandra Bullock,008_f9ffe0c5.jpg,0.59966314,0.89480376,False,Same
Sandra Bullock,006_96ea405c.jpg,Sandra Bullock,009_41aa3ed9.jpg,0.5575077,0.9407363,False,Same
Sandra Bullock,006_96ea405c.jpg,Sandra Bullock,010_09f6d2fe.jpg,0.5845996,0.9114827,False,Same
Sandra Bullock,006_96ea405c.jpg,Sandra Bullock,015_8a94d8c7.jpg,0.7178217,0.75123674,True,Same
Sandra Bullock,006_96ea405c.jpg,Sandra Bullock,017_8108b7ce.jpg,0.5546716,0.9437462,False,Same
Sandra Bullock,006_96ea405c.jpg,Sandra Bullock,018_20e2b978.jpg,0.6393922,0.8492441,False,Same
Sandra Bullock,006_96ea405c.jpg,Sandra Bullock,020_3af33d4e.jpg,0.5212663,0.9785027,False,Same
Sandra Bullock,007_5b97655c.jpg,Sandra Bullock,008_f9ffe0c5.jpg,0.7256792,0.7407035,True,Same
Sandra Bullock,007_5b97655c.jpg,Sandra Bullock,009_41aa3ed9.jpg,0.61485475,0.87766206,False,Same
Sandra Bullock,007_5b97655c.jpg,Sandra Bullock,010_09f6d2fe.jpg,0.736301,0.72622174,True,Same
Sandra Bullock,007_5b97655c.jpg,Sandra Bullock,015_8a94d8c7.jpg,0.6275096,0.86312276,False,Same
Sandra Bullock,007_5b97655c.jpg,Sandra Bullock,017_8108b7ce.jpg,0.69024605,0.7870884,False,Same
Sandra Bullock,007_5b97655c.jpg,Sandra Bullock,018_20e2b978.jpg,0.736132,0.7264544,True,Same
Sandra Bullock,007_5b97655c.jpg,Sandra Bullock,020_3af33d4e.jpg,0.6866446,0.79165083,False,Same
Sandra Bullock,008_f9ffe0c5.jpg,Sandra Bullock,009_41aa3ed9.jpg,0.60378116,0.8901898,False,Same
Sandra Bullock,008_f9ffe0c5.jpg,Sandra Bullock,010_09f6d2fe.jpg,0.8718779,0.5062056,True,Same
Sandra Bullock,008_f9ffe0c5.jpg,Sandra Bullock,015_8a94d8c7.jpg,0.60982156,0.8833781,False,Same
Sandra Bullock,008_f9ffe0c5.jpg,Sandra Bullock,017_8108b7ce.jpg,0.63417614,0.85536414,False,Same
Sandra Bullock,008_f9ffe0c5.jpg,Sandra Bullock,018_20e2b978.jpg,0.8090721,0.6179449,True,Same
Sandra Bullock,008_f9ffe0c5.jpg,Sandra Bullock,020_3af33d4e.jpg,0.6422513,0.845871,False,Same
Sandra Bullock,009_41aa3ed9.jpg,Sandra Bullock,010_09f6d2fe.jpg,0.61004484,0.88312536,False,Same
Sandra Bullock,009_41aa3ed9.jpg,Sandra Bullock,015_8a94d8c7.jpg,0.5635881,0.9342505,False,Same
Sandra Bullock,009_41aa3ed9.jpg,Sandra Bullock,017_8108b7ce.jpg,0.62066394,0.87101793,False,Same
Sandra Bullock,009_41aa3ed9.jpg,Sandra Bullock,018_20e2b978.jpg,0.7304979,0.7341691,True,Same
Sandra Bullock,009_41aa3ed9.jpg,Sandra Bullock,020_3af33d4e.jpg,0.5721408,0.9250505,False,Same
Sandra Bullock,010_09f6d2fe.jpg,Sandra Bullock,015_8a94d8c7.jpg,0.56744313,0.93011487,False,Same
Sandra Bullock,010_09f6d2fe.jpg,Sandra Bullock,017_8108b7ce.jpg,0.6969832,0.7784816,False,Same
Sandra Bullock,010_09f6d2fe.jpg,Sandra Bullock,018_20e2b978.jpg,0.7769984,0.66783464,True,Same
Sandra Bullock,010_09f6d2fe.jpg,Sandra Bullock,020_3af33d4e.jpg,0.7062506,0.7664847,True,Same
Sandra Bullock,015_8a94d8c7.jpg,Sandra Bullock,017_8108b7ce.jpg,0.57440317,0.92260164,False,Same
Sandra Bullock,015_8a94d8c7.jpg,Sandra Bullock,018_20e2b978.jpg,0.7055186,0.7674391,True,Same
Sandra Bullock,015_8a94d8c7.jpg,Sandra Bullock,020_3af33d4e.jpg,0.48285565,1.0169998,False,Same
Sandra Bullock,017_8108b7ce.jpg,Sandra Bullock,018_20e2b978.jpg,0.66178095,0.8224586,False,Same
Sandra Bullock,017_8108b7ce.jpg,Sandra Bullock,020_3af33d4e.jpg,0.6974595,0.7778696,False,Same
Sandra Bullock,018_20e2b978.jpg,Sandra Bullock,020_3af33d4e.jpg,0.6231536,0.86815476,False,Same
Scarlett Johansson,001_cb004eea.jpg,Scarlett Johansson,007_c72ff5ba.jpg,0.6269556,0.86376435,False,Same
Scarlett Johansson,001_cb004eea.jpg,Scarlett Johansson,010_4eb6eabe.jpg,0.59620357,0.89866173,False,Same
Scarlett Johansson,001_cb004eea.jpg,Scarlett Johansson,011_32193038.jpg,0.73830676,0.72345465,True,Same
Scarlett Johansson,001_cb004eea.jpg,Scarlett Johansson,014_d5c7b58f.jpg,0.6087854,0.88455033,False,Same
Scarlett Johansson,001_cb004eea.jpg,Scarlett Johansson,015_bca34e2c.jpg,0.65748984,0.8276596,False,Same
Scarlett Johansson,001_cb004eea.jpg,Scarlett Johansson,020_cce4e0e0.jpg,0.7303765,0.7343344,True,Same
Scarlett Johansson,001_cb004eea.jpg,Scarlett Johansson,021_0b380404.jpg,0.6380125,0.85086733,False,Same
Scarlett Johansson,001_cb004eea.jpg,Scarlett Johansson,022_65ffb673.jpg,0.6406261,0.84779006,False,Same
Scarlett Johansson,001_cb004eea.jpg,Scarlett Johansson,023_e57cc529.jpg,0.72006637,0.7482428,True,Same
Scarlett Johansson,001_cb004eea.jpg,Scarlett Johansson,191_6b48d25b.jpg,0.64892405,0.8379451,False,Same
Scarlett Johansson,007_c72ff5ba.jpg,Scarlett Johansson,010_4eb6eabe.jpg,0.66482115,0.81875384,False,Same
Scarlett Johansson,007_c72ff5ba.jpg,Scarlett Johansson,011_32193038.jpg,0.6940799,0.78220224,False,Same
Scarlett Johansson,007_c72ff5ba.jpg,Scarlett Johansson,014_d5c7b58f.jpg,0.6635654,0.8202861,False,Same
Scarlett Johansson,007_c72ff5ba.jpg,Scarlett Johansson,015_bca34e2c.jpg,0.78599495,0.6542248,True,Same
Scarlett Johansson,007_c72ff5ba.jpg,Scarlett Johansson,020_cce4e0e0.jpg,0.66231585,0.82180786,False,Same
Scarlett Johansson,007_c72ff5ba.jpg,Scarlett Johansson,021_0b380404.jpg,0.647129,0.8400845,False,Same
Scarlett Johansson,007_c72ff5ba.jpg,Scarlett Johansson,022_65ffb673.jpg,0.7439431,0.71562123,True,Same
Scarlett Johansson,007_c72ff5ba.jpg,Scarlett Johansson,023_e57cc529.jpg,0.7006594,0.77374494,True,Same
Scarlett Johansson,007_c72ff5ba.jpg,Scarlett Johansson,191_6b48d25b.jpg,0.6285602,0.86190456,False,Same
Scarlett Johansson,010_4eb6eabe.jpg,Scarlett Johansson,011_32193038.jpg,0.6163821,0.87592,False,Same
Scarlett Johansson,010_4eb6eabe.jpg,Scarlett Johansson,014_d5c7b58f.jpg,0.6851291,0.79356277,False,Same
Scarlett Johansson,010_4eb6eabe.jpg,Scarlett Johansson,015_bca34e2c.jpg,0.7088139,0.7631332,True,Same
Scarlett Johansson,010_4eb6eabe.jpg,Scarlett Johansson,020_cce4e0e0.jpg,0.59819424,0.8964439,False,Same
Scarlett Johansson,010_4eb6eabe.jpg,Scarlett Johansson,021_0b380404.jpg,0.63454366,0.8549344,False,Same
Scarlett Johansson,010_4eb6eabe.jpg,Scarlett Johansson,022_65ffb673.jpg,0.5864445,0.90945643,False,Same
Scarlett Johansson,010_4eb6eabe.jpg,Scarlett Johansson,023_e57cc529.jpg,0.63694614,0.8521196,False,Same
Scarlett Johansson,010_4eb6eabe.jpg,Scarlett Johansson,191_6b48d25b.jpg,0.60008585,0.8943312,False,Same
Scarlett Johansson,011_32193038.jpg,Scarlett Johansson,014_d5c7b58f.jpg,0.7120607,0.7588667,True,Same
Scarlett Johansson,011_32193038.jpg,Scarlett Johansson,015_bca34e2c.jpg,0.7646041,0.68614274,True,Same
Scarlett Johansson,011_32193038.jpg,Scarlett Johansson,020_cce4e0e0.jpg,0.78670084,0.653145,True,Same
Scarlett Johansson,011_32193038.jpg,Scarlett Johansson,021_0b380404.jpg,0.6735258,0.80805224,False,Same
Scarlett Johansson,011_32193038.jpg,Scarlett Johansson,022_65ffb673.jpg,0.722568,0.74489194,True,Same
Scarlett Johansson,011_32193038.jpg,Scarlett Johansson,023_e57cc529.jpg,0.7815686,0.660956,True,Same
Scarlett Johansson,011_32193038.jpg,Scarlett Johansson,191_6b48d25b.jpg,0.68988216,0.7875504,False,Same
Scarlett Johansson,014_d5c7b58f.jpg,Scarlett Johansson,015_bca34e2c.jpg,0.6756501,0.8054191,False,Same
Scarlett Johansson,014_d5c7b58f.jpg,Scarlett Johansson,020_cce4e0e0.jpg,0.6831209,0.7960893,False,Same
Scarlett Johansson,014_d5c7b58f.jpg,Scarlett Johansson,021_0b380404.jpg,0.6006669,0.89368135,False,Same
Scarlett Johansson,014_d5c7b58f.jpg,Scarlett Johansson,022_65ffb673.jpg,0.66794676,0.81492734,False,Same
Scarlett Johansson,014_d5c7b58f.jpg,Scarlett Johansson,023_e57cc529.jpg,0.67196655,0.80997974,False,Same
Scarlett Johansson,014_d5c7b58f.jpg,Scarlett Johansson,191_6b48d25b.jpg,0.6833235,0.79583484,False,Same
Scarlett Johansson,015_bca34e2c.jpg,Scarlett Johansson,020_cce4e0e0.jpg,0.69260716,0.7840827,False,Same
Scarlett Johansson,015_bca34e2c.jpg,Scarlett Johansson,021_0b380404.jpg,0.69353724,0.7828957,False,Same
Scarlett Johansson,015_bca34e2c.jpg,Scarlett Johansson,022_65ffb673.jpg,0.73689866,0.7253983,True,Same
Scarlett Johansson,015_bca34e2c.jpg,Scarlett Johansson,023_e57cc529.jpg,0.7092887,0.7625107,True,Same
Scarlett Johansson,015_bca34e2c.jpg,Scarlett Johansson,191_6b48d25b.jpg,0.64987564,0.83680856,False,Same
Scarlett Johansson,020_cce4e0e0.jpg,Scarlett Johansson,021_0b380404.jpg,0.68479484,0.7939839,False,Same
Scarlett Johansson,020_cce4e0e0.jpg,Scarlett Johansson,022_65ffb673.jpg,0.6741591,0.80726814,False,Same
Scarlett Johansson,020_cce4e0e0.jpg,Scarlett Johansson,023_e57cc529.jpg,0.69962287,0.77508336,False,Same
Scarlett Johansson,020_cce4e0e0.jpg,Scarlett Johansson,191_6b48d25b.jpg,0.707528,0.76481634,True,Same
Scarlett Johansson,021_0b380404.jpg,Scarlett Johansson,022_65ffb673.jpg,0.5970863,0.8976789,False,Same
Scarlett Johansson,021_0b380404.jpg,Scarlett Johansson,023_e57cc529.jpg,0.68976927,0.7876938,False,Same
Scarlett Johansson,021_0b380404.jpg,Scarlett Johansson,191_6b48d25b.jpg,0.5749424,0.9220169,False,Same
Scarlett Johansson,022_65ffb673.jpg,Scarlett Johansson,023_e57cc529.jpg,0.6597297,0.8249489,False,Same
Scarlett Johansson,022_65ffb673.jpg,Scarlett Johansson,191_6b48d25b.jpg,0.6822737,0.7971528,False,Same
Scarlett Johansson,023_e57cc529.jpg,Scarlett Johansson,191_6b48d25b.jpg,0.675409,0.8057183,False,Same
Tom Cruise,002_6749a2c4.jpg,Tom Cruise,003_ed3fb7b1.jpg,0.72112817,0.7468225,True,Same
Tom Cruise,002_6749a2c4.jpg,Tom Cruise,004_dc64d954.jpg,0.60186976,0.89233434,False,Same
Tom Cruise,002_6749a2c4.jpg,Tom Cruise,005_2464c583.jpg,0.70441353,0.7688777,True,Same
Tom Cruise,002_6749a2c4.jpg,Tom Cruise,006_46519378.jpg,0.8353952,0.57376784,True,Same
Tom Cruise,002_6749a2c4.jpg,Tom Cruise,009_1f22d945.jpg,0.85511,0.5383122,True,Same
Tom Cruise,002_6749a2c4.jpg,Tom Cruise,010_18d7b27c.jpg,0.6261777,0.86466444,False,Same
Tom Cruise,002_6749a2c4.jpg,Tom Cruise,011_0dda409c.jpg,0.7997033,0.6329246,True,Same
Tom Cruise,002_6749a2c4.jpg,Tom Cruise,013_712a38d6.jpg,0.75083077,0.7059309,True,Same
Tom Cruise,002_6749a2c4.jpg,Tom Cruise,014_50bc41b8.jpg,0.6872684,0.7908623,False,Same
Tom Cruise,002_6749a2c4.jpg,Tom Cruise,015_8adbc3ae.jpg,0.7861446,0.65399593,True,Same
Tom Cruise,002_6749a2c4.jpg,Tom Cruise,016_9959338f.jpg,0.49932483,1.000675,False,Same
Tom Cruise,003_ed3fb7b1.jpg,Tom Cruise,004_dc64d954.jpg,0.72909164,0.736082,True,Same
Tom Cruise,003_ed3fb7b1.jpg,Tom Cruise,005_2464c583.jpg,0.66879445,0.81388646,False,Same
Tom Cruise,003_ed3fb7b1.jpg,Tom Cruise,006_46519378.jpg,0.6807484,0.7990639,False,Same
Tom Cruise,003_ed3fb7b1.jpg,Tom Cruise,009_1f22d945.jpg,0.64817566,0.83883774,False,Same
Tom Cruise,003_ed3fb7b1.jpg,Tom Cruise,010_18d7b27c.jpg,0.69854045,0.7764787,False,Same
Tom Cruise,003_ed3fb7b1.jpg,Tom Cruise,011_0dda409c.jpg,0.7194085,0.7491215,True,Same
Tom Cruise,003_ed3fb7b1.jpg,Tom Cruise,013_712a38d6.jpg,0.69194466,0.7849272,False,Same
Tom Cruise,003_ed3fb7b1.jpg,Tom Cruise,014_50bc41b8.jpg,0.6805215,0.7993478,False,Same
Tom Cruise,003_ed3fb7b1.jpg,Tom Cruise,015_8adbc3ae.jpg,0.7129472,0.7576976,True,Same
Tom Cruise,003_ed3fb7b1.jpg,Tom Cruise,016_9959338f.jpg,0.5908555,0.9045934,False,Same
Tom Cruise,004_dc64d954.jpg,Tom Cruise,005_2464c583.jpg,0.5547637,0.94364864,False,Same
Tom Cruise,004_dc64d954.jpg,Tom Cruise,006_46519378.jpg,0.6629497,0.82103634,False,Same
Tom Cruise,004_dc64d954.jpg,Tom Cruise,009_1f22d945.jpg,0.60130847,0.8929632,False,Same
Tom Cruise,004_dc64d954.jpg,Tom Cruise,010_18d7b27c.jpg,0.7077622,0.7645102,True,Same
Tom Cruise,004_dc64d954.jpg,Tom Cruise,011_0dda409c.jpg,0.6133822,0.87933815,False,Same
Tom Cruise,004_dc64d954.jpg,Tom Cruise,013_712a38d6.jpg,0.6257374,0.8651735,False,Same
Tom Cruise,004_dc64d954.jpg,Tom Cruise,014_50bc41b8.jpg,0.68808264,0.7898321,False,Same
Tom Cruise,004_dc64d954.jpg,Tom Cruise,015_8adbc3ae.jpg,0.62344086,0.86782396,False,Same
Tom Cruise,004_dc64d954.jpg,Tom Cruise,016_9959338f.jpg,0.61843807,0.8735697,False,Same
Tom Cruise,005_2464c583.jpg,Tom Cruise,006_46519378.jpg,0.6379316,0.8509622,False,Same
Tom Cruise,005_2464c583.jpg,Tom Cruise,009_1f22d945.jpg,0.594874,0.90014,False,Same
Tom Cruise,005_2464c583.jpg,Tom Cruise,010_18d7b27c.jpg,0.59044653,0.9050453,False,Same
Tom Cruise,005_2464c583.jpg,Tom Cruise,011_0dda409c.jpg,0.728594,0.7367577,True,Same
Tom Cruise,005_2464c583.jpg,Tom Cruise,013_712a38d6.jpg,0.7178598,0.751186,True,Same
Tom Cruise,005_2464c583.jpg,Tom Cruise,014_50bc41b8.jpg,0.6044448,0.88944393,False,Same
Tom Cruise,005_2464c583.jpg,Tom Cruise,015_8adbc3ae.jpg,0.72331333,0.7438907,True,Same
Tom Cruise,005_2464c583.jpg,Tom Cruise,016_9959338f.jpg,0.49031526,1.0096383,False,Same
Tom Cruise,006_46519378.jpg,Tom Cruise,009_1f22d945.jpg,0.8522357,0.54362535,True,Same
Tom Cruise,006_46519378.jpg,Tom Cruise,010_18d7b27c.jpg,0.6559907,0.8294688,False,Same
Tom Cruise,006_46519378.jpg,Tom Cruise,011_0dda409c.jpg,0.79641753,0.6380947,True,Same
Tom Cruise,006_46519378.jpg,Tom Cruise,013_712a38d6.jpg,0.7767247,0.66824436,True,Same
Tom Cruise,006_46519378.jpg,Tom Cruise,014_50bc41b8.jpg,0.66753656,0.8154304,False,Same
Tom Cruise,006_46519378.jpg,Tom Cruise,015_8adbc3ae.jpg,0.766007,0.684095,True,Same
Tom Cruise,006_46519378.jpg,Tom Cruise,016_9959338f.jpg,0.51777166,0.9820676,False,Same
Tom Cruise,009_1f22d945.jpg,Tom Cruise,010_18d7b27c.jpg,0.6289545,0.861447,False,Same
Tom Cruise,009_1f22d945.jpg,Tom Cruise,011_0dda409c.jpg,0.7550575,0.6999179,True,Same
Tom Cruise,009_1f22d945.jpg,Tom Cruise,013_712a38d6.jpg,0.73091066,0.7336066,True,Same
Tom Cruise,009_1f22d945.jpg,Tom Cruise,014_50bc41b8.jpg,0.6713713,0.81071424,False,Same
Tom Cruise,009_1f22d945.jpg,Tom Cruise,015_8adbc3ae.jpg,0.73670584,0.72566414,True,Same
Tom Cruise,009_1f22d945.jpg,Tom Cruise,016_9959338f.jpg,0.50036156,0.99963844,False,Same
Tom Cruise,010_18d7b27c.jpg,Tom Cruise,011_0dda409c.jpg,0.6461527,0.8412459,False,Same
Tom Cruise,010_18d7b27c.jpg,Tom Cruise,013_712a38d6.jpg,0.63703716,0.85201275,False,Same
Tom Cruise,010_18d7b27c.jpg,Tom Cruise,014_50bc41b8.jpg,0.6517913,0.8345163,False,Same
Tom Cruise,010_18d7b27c.jpg,Tom Cruise,015_8adbc3ae.jpg,0.60062456,0.89372873,False,Same
Tom Cruise,010_18d7b27c.jpg,Tom Cruise,016_9959338f.jpg,0.6158701,0.87650436,False,Same
Tom Cruise,011_0dda409c.jpg,Tom Cruise,013_712a38d6.jpg,0.7486059,0.70907545,True,Same
Tom Cruise,011_0dda409c.jpg,Tom Cruise,014_50bc41b8.jpg,0.6658008,0.8175563,False,Same
Tom Cruise,011_0dda409c.jpg,Tom Cruise,015_8adbc3ae.jpg,0.78536844,0.6551817,True,Same
Tom Cruise,011_0dda409c.jpg,Tom Cruise,016_9959338f.jpg,0.5002129,0.9997871,False,Same
Tom Cruise,013_712a38d6.jpg,Tom Cruise,014_50bc41b8.jpg,0.7181756,0.7507655,True,Same
Tom Cruise,013_712a38d6.jpg,Tom Cruise,015_8adbc3ae.jpg,0.75835276,0.6951938,True,Same
Tom Cruise,013_712a38d6.jpg,Tom Cruise,016_9959338f.jpg,0.5247278,0.97495866,False,Same
Tom Cruise,014_50bc41b8.jpg,Tom Cruise,015_8adbc3ae.jpg,0.71564907,0.7541234,True,Same
Tom Cruise,014_50bc41b8.jpg,Tom Cruise,016_9959338f.jpg,0.54315966,0.9558665,False,Same
Tom Cruise,015_8adbc3ae.jpg,Tom Cruise,016_9959338f.jpg,0.4901393,1.0098127,False,Same
Tom Hanks,004_a5881d85.jpg,Tom Hanks,006_a28f75e7.jpg,0.5074665,0.9925055,False,Same
Tom Hanks,004_a5881d85.jpg,Tom Hanks,009_474a6b2e.jpg,0.60314035,0.89090925,False,Same
Tom Hanks,004_a5881d85.jpg,Tom Hanks,012_39efc245.jpg,0.6788145,0.8014806,False,Same
Tom Hanks,004_a5881d85.jpg,Tom Hanks,015_782498ae.jpg,0.680022,0.7999725,False,Same
Tom Hanks,004_a5881d85.jpg,Tom Hanks,018_b7231fad.jpg,0.83047295,0.5822835,True,Same
Tom Hanks,004_a5881d85.jpg,Tom Hanks,019_c332c45a.jpg,0.70082396,0.77353215,True,Same
Tom Hanks,004_a5881d85.jpg,Tom Hanks,020_0847e879.jpg,0.73504996,0.7279423,True,Same
Tom Hanks,004_a5881d85.jpg,Tom Hanks,021_b7e22acc.jpg,0.59970534,0.8947566,False,Same
Tom Hanks,004_a5881d85.jpg,Tom Hanks,023_2029f686.jpg,0.8575363,0.53378594,True,Same
Tom Hanks,004_a5881d85.jpg,Tom Hanks,024_2c8389f0.jpg,0.58557117,0.9104161,False,Same
Tom Hanks,004_a5881d85.jpg,Tom Hanks,029_169c07b0.jpg,0.716925,0.7524293,True,Same
Tom Hanks,006_a28f75e7.jpg,Tom Hanks,009_474a6b2e.jpg,0.5098959,0.9900547,False,Same
Tom Hanks,006_a28f75e7.jpg,Tom Hanks,012_39efc245.jpg,0.63117236,0.8588687,False,Same
Tom Hanks,006_a28f75e7.jpg,Tom Hanks,015_782498ae.jpg,0.60777205,0.88569516,False,Same
Tom Hanks,006_a28f75e7.jpg,Tom Hanks,018_b7231fad.jpg,0.612877,0.87991256,False,Same
Tom Hanks,006_a28f75e7.jpg,Tom Hanks,019_c332c45a.jpg,0.5893652,0.9062394,False,Same
Tom Hanks,006_a28f75e7.jpg,Tom Hanks,020_0847e879.jpg,0.5651599,0.9325665,False,Same
Tom Hanks,006_a28f75e7.jpg,Tom Hanks,021_b7e22acc.jpg,0.60670626,0.8868977,False,Same
Tom Hanks,006_a28f75e7.jpg,Tom Hanks,023_2029f686.jpg,0.6117048,0.8812437,False,Same
Tom Hanks,006_a28f75e7.jpg,Tom Hanks,024_2c8389f0.jpg,0.47996902,1.0198343,False,Same
Tom Hanks,006_a28f75e7.jpg,Tom Hanks,029_169c07b0.jpg,0.5579807,0.9402333,False,Same
Tom Hanks,009_474a6b2e.jpg,Tom Hanks,012_39efc245.jpg,0.6531581,0.8328769,False,Same
Tom Hanks,009_474a6b2e.jpg,Tom Hanks,015_782498ae.jpg,0.7527765,0.7031693,True,Same
Tom Hanks,009_474a6b2e.jpg,Tom Hanks,018_b7231fad.jpg,0.64338106,0.8445341,False,Same
Tom Hanks,009_474a6b2e.jpg,Tom Hanks,019_c332c45a.jpg,0.7627177,0.6888866,True,Same
Tom Hanks,009_474a6b2e.jpg,Tom Hanks,020_0847e879.jpg,0.74137336,0.7192033,True,Same
Tom Hanks,009_474a6b2e.jpg,Tom Hanks,021_b7e22acc.jpg,0.6407528,0.8476406,False,Same
Tom Hanks,009_474a6b2e.jpg,Tom Hanks,023_2029f686.jpg,0.6444474,0.8432707,False,Same
Tom Hanks,009_474a6b2e.jpg,Tom Hanks,024_2c8389f0.jpg,0.673294,0.808339,False,Same
Tom Hanks,009_474a6b2e.jpg,Tom Hanks,029_169c07b0.jpg,0.7390319,0.7224515,True,Same
Tom Hanks,012_39efc245.jpg,Tom Hanks,015_782498ae.jpg,0.72285503,0.74450654,True,Same
Tom Hanks,012_39efc245.jpg,Tom Hanks,018_b7231fad.jpg,0.73130774,0.7330652,True,Same
Tom Hanks,012_39efc245.jpg,Tom Hanks,019_c332c45a.jpg,0.6831363,0.7960699,False,Same
Tom Hanks,012_39efc245.jpg,Tom Hanks,020_0847e879.jpg,0.6661661,0.8171094,False,Same
Tom Hanks,012_39efc245.jpg,Tom Hanks,021_b7e22acc.jpg,0.7495777,0.7077038,True,Same
Tom Hanks,012_39efc245.jpg,Tom Hanks,023_2029f686.jpg,0.7494803,0.7078415,True,Same
Tom Hanks,012_39efc245.jpg,Tom Hanks,024_2c8389f0.jpg,0.5702809,0.92705894,False,Same
Tom Hanks,012_39efc245.jpg,Tom Hanks,029_169c07b0.jpg,0.65610355,0.8293328,False,Same
